Jeníkov;49.7421;15.9521
Jeníkov;50.6368;13.7445
Jeníkovice;49.9867;15.6608
Jeníkovice;50.2251;15.9932
Jenčice;50.4926;14.0005
Jenštejn;50.1483;14.6185
Jersín;49.4232;15.8222
Jesenec;49.6063;16.8616
Jesenice;49.6090;14.4789
Jesenice;49.9735;14.5359
Jesenice;50.1000;13.4890
Jesenný;50.6665;15.3432
Jeseník nad Odrou;49.5979;17.8897
Jeseník;50.2153;17.2261
Jestřabí Lhota;50.0983;15.2607
Jestřabí v Krkonoších;50.6708;15.4984
Jestřabí;49.0606;17.9524
Jestřebí;49.8509;16.8575
Jestřebí;50.3697;16.1917
Jestřebí;50.6049;14.5567
Jetětice;49.3907;14.2790
Jetřichov;50.6058;16.2539
Jetřichovice;50.8715;14.3787
Jevany;49.9789;14.8206
Jeviněves;50.3441;14.3386
Jevišovice;48.9763;15.9845
Jevišovka;48.8464;16.4443
Jevíčko;49.6458;16.6842
Jezbořice;49.9856;15.6875
Jezdkovice;49.9257;17.7646
Jezdovice;49.3214;15.4737
Jezernice;49.5408;17.6355
Jezeřany-Maršovice;49.0376;16.4244
Jeřice;50.3402;15.6841
Jeřišno;49.7979;15.6385
Jeřmanice;50.6985;15.0882
Ješetice;49.5845;14.6094
Ježená;49.4170;15.4558
Ježkovice;49.3091;16.8779
Ježov;49.0220;17.2109
Ježov;49.6150;15.2370
Ježovy;49.4832;13.2247
Jickovice;49.4487;14.2137
Jihlava;49.4036;15.5793
Jihlávka;49.2674;15.2898
Jilem;49.1757;15.2629
Jilem;49.7194;15.5858
Jilemnice;50.6140;15.5085
Jimlín;50.3235;13.7502
Jimramov;49.6329;16.2403
Jinačovice;49.2627;16.5429
Jince;49.7880;13.9696
Jindřichov;49.6496;17.7474
Jindřichov;50.1111;17.0208
Jindřichov;50.2339;17.5087
Jindřichovice pod Smrkem;50.9553;15.2519
Jindřichovice;49.1391;15.6395
Jindřichovice;50.2872;12.6278
Jindřichův Hradec;49.1552;14.9937
Jinolice;50.4809;15.3269
Jinočany;50.0297;14.2602
Jinošov;49.2319;16.1890
Jinín;49.2289;13.9862
Jiratice;48.9922;15.6045
Jirkov;50.5063;13.4275
Jirny;50.1185;14.6946
Jistebnice;49.4902;14.5218
Jistebník;49.7506;18.1332
Jitkov;49.6614;15.7304
Jivina;49.7913;13.8405
Jivina;50.5529;14.9480
Jivno;49.0021;14.5709
Jizbice;50.2571;14.9979
Jizerní Vtelno;50.3642;14.8366
Jičín;50.4281;15.3863
Jičíněves;50.3656;15.3143
Jiřetín pod Bukovou;50.7603;15.2486
Jiřetín pod Jedlovou;50.8603;14.5738
Jiřice u Miroslavi;48.9224;16.3947
Jiřice u Moravských Budějovic;48.9948;15.9241
Jiřice;49.5640;15.2952
Jiřice;50.2543;14.8378
Jiříkov;49.8667;17.2710
Jiříkov;50.9894;14.5644
Jiříkovice;49.1632;16.7678
Josefov;48.8448;17.0072
Josefov;50.2121;12.5701
Josefův Důl;50.4541;14.8945
Josefův Důl;50.7897;15.2204
Jáchymov;50.3749;12.8930
Jámy;49.5335;16.0039
Jíkev;50.2625;15.0605
Jílovice;48.9120;14.7469
Jílovice;50.2519;16.0117
Jíloviště;49.9311;14.3504
Jílové u Držkova;50.6697;15.2974
Jílové u Prahy;49.8959;14.4906
Jílové;50.7811;14.0902
Jívka;50.5735;16.1027
Jívová;49.7119;17.3903
Jívoví;49.4128;16.0882
Kacanovy;50.5497;15.1533
Kaceřov;49.8763;13.5010
Kaceřov;50.1462;12.5099
Kacákova Lhota;50.4098;15.4157
Kadaň;50.3838;13.2801
Kadlín;50.4004;14.6925
Kadolec;49.3699;16.1467
Kadov;48.9822;16.2835
Kadov;49.4074;13.7983
Kadov;49.6361;16.0714
Kakejcov;49.6715;13.6263
Kalek;50.5780;13.3355
Kalenice;49.2694;13.7161
Kalhov;49.4855;15.4339
Kalivody;50.2089;13.8204
Kaliště;49.2410;15.3054
Kaliště;49.5953;15.2952
Kaliště;49.8890;14.7616
Kaly;49.3844;16.3582
Kamberk;49.6034;14.8446
Kamenec u Poličky;49.7145;16.2375
Kamenec;49.8794;13.5931
Kamenice nad Lipou;49.3183;15.0787
Kamenice;49.3690;15.7881
Kamenice;49.8982;14.5919
Kamenický Šenov;50.7743;14.4764
Kameničky;49.7400;15.9763
Kameničná;50.1203;16.4375
Kamenná Horka;49.7431;16.5370
Kamenná Lhota;49.6424;15.2728
Kamenná;48.7888;14.6568
Kamenná;49.2767;16.0575
Kamenná;49.5098;15.6452
Kamenná;49.8616;17.0377
Kamenné Zboží;50.1976;14.9940
Kamenné Žehrovice;50.1251;14.0204
Kamenný Malíkov;49.2152;15.1180
Kamenný Most;50.2450;14.1977
Kamenný Přívoz;49.8624;14.5049
Kamenný Újezd;48.8875;14.4402
Kamenný Újezd;49.7228;13.6155
Kamýk nad Vltavou;49.6464;14.2476
Kamýk;50.5690;14.0720
Kanice;49.2475;16.6969
Kanice;49.4691;13.0738
Kanina;50.4176;14.5943
Kaničky;49.4747;13.1488
Kaplice;48.7576;14.4964
Kardašova Řečice;49.1757;14.8492
Karle;49.7610;16.3766
Karlov;49.6468;15.9098
Karlova Studánka;50.0789;17.3069
Karlova Ves;49.9780;13.8296
Karlovice;49.1769;17.5836
Karlovice;50.1244;17.4359
Karlovice;50.5628;15.2078
Karlovy Vary;50.2246;12.8656
Karlík;49.9414;14.2609
Karlín;48.9752;16.9810
Karlštejn;49.9399;14.1738
Karolinka;49.3513;18.2519
Karolín;49.2337;17.4382
Karviná;49.8477;18.5351
Kasalice;50.1250;15.6040
Kasejovice;49.4704;13.7161
Kateřinice;49.3894;17.8735
Kateřinice;49.6680;18.1773
Katov;49.2807;14.8222
Katov;49.3294;16.2799
Katovice;49.2714;13.8211
Katusice;50.4490;14.7714
Kaznějov;49.8908;13.3721
Kačice;50.1651;13.9966
Kačlehy;49.1010;15.0824
Kaňovice;49.1056;17.6946
Kaňovice;49.7480;18.3900
Kařez;49.8291;13.7789
Kařízek;49.8149;13.7890
Kašava;49.2995;17.7924
Kašnice;48.9994;16.8784
Kašperské Hory;49.1244;13.5633
Kbel;49.4905;13.3673
Kbel;49.9934;15.1487
Kbelany;49.7418;13.1337
Kbelnice;50.4584;15.3479
Kdousov;48.9865;15.6471
Kdyně;49.3822;13.0399
Keblice;50.4832;14.1085
Keblov;49.6775;15.0819
Kejnice;49.2718;13.6903
Kejžlice;49.5890;15.4042
Kelníky;49.1185;17.6469
Kelč;49.4852;17.8318
Kelčany;49.0090;17.1759
Kestřany;49.2703;14.0746
Ketkovice;49.1607;16.2487
Klabava;49.7569;13.5399
Kladeruby nad Oslavou;49.1375;16.1603
Kladeruby;49.4971;17.8739
Kladky;49.6508;16.8254
Kladno;49.7693;15.9776
Kladno;50.1512;14.1149
Kladníky;49.4851;17.6016
Kladruby nad Labem;50.0793;15.4569
Kladruby;49.2755;13.7527
Kladruby;49.7031;12.9617
Kladruby;49.7262;14.9426
Kladruby;49.9227;13.6165
Kladruby;50.6113;13.8300
Klamoš;50.1203;15.4853
Klapý;50.4372;13.9957
Klatovec;49.2247;15.3116
Klatovy;49.4074;13.2974
Klec;49.0966;14.7540
Klecany;50.1859;14.4112
Kleneč;50.3974;14.2425
Klenovice na Hané;49.4050;17.2123
Klenovice;49.2851;14.7078
Klenová;49.3332;13.2358
Klentnice;48.8475;16.6476
Klenčí pod Čerchovem;49.4285;12.8075
Klešice;49.9648;15.6716
Klimkovice;49.7866;18.1180
Klobouky u Brna;49.0037;16.8667
Klobuky;50.2934;13.9920
Klokočná;49.9591;14.7228
Klokočov;49.8047;15.6690
Klokočí;49.5538;17.6793
Klokočí;50.6025;15.2190
Klopina;49.8353;17.0289
Klopotovice;49.4502;17.2457
Kluky;49.3215;14.2463
Kluky;49.9035;15.3112
Kluky;50.4286;14.7269
Klučenice;49.5614;14.2200
Klučov;49.1684;15.9392
Klučov;50.0903;14.9252
Kly;50.3119;14.5077
Klášter Hradiště nad Jizerou;50.5325;14.9453
Klášter;49.4988;13.5749
Klášterec nad Ohří;50.3913;13.1846
Klášterec nad Orlicí;50.1257;16.5640
Klášterní Skalice;50.0242;14.9931
Klášterská Lhota;50.5569;15.6572
Klínec;49.9032;14.3474
Klíny;50.6458;13.5423
Klíčany;50.2045;14.4272
Kmetiněves;50.3151;14.1533
Knovíz;50.2111;14.1351
Knyk;49.6446;15.5780
Knínice;49.1094;15.5890
Knínice;49.5384;16.6834
Kněždub;48.8802;17.3934
Kněževes;49.4605;15.9926
Kněževes;49.5895;16.4373
Kněževes;50.1203;14.2556
Kněževes;50.1481;13.6396
Kněžice;49.2737;15.6733
Kněžice;49.8634;15.5206
Kněžice;50.2651;15.3412
Kněžičky;50.1647;15.3388
Kněžmost;50.4880;15.0573
Kněžnice;50.4994;15.3238
Kněžpole;49.0968;17.5130
Koberovice;49.5810;15.2625
Koberovy;50.6270;15.2152
Kobeřice u Brna;49.0875;16.8934
Kobeřice;49.9872;18.0541
Kobylice;50.2528;15.5807
Kobylnice;49.1376;16.7306
Kobylnice;50.0124;15.3765
Kobylnice;50.3690;15.0587
Kobyly;50.6097;14.9965
Kobylá nad Vidnavkou;50.3404;17.1266
Kobylí;48.9408;16.9180
Kocbeře;50.4632;15.8643
Kocelovice;49.4674;13.8272
Kochánky;50.2803;14.7736
Kochánov;49.5364;15.5397
Koclířov;49.7660;16.5408
Kohoutov;50.4519;15.9124
Kojatice;49.0099;15.7062
Kojatín;49.2440;16.0196
Kojetice;49.1564;15.8175
Kojetice;50.2388;14.5026
Kojetín;49.3454;17.3114
Kojetín;49.6551;15.6432
Kojice;50.0383;15.3883
Kojátky;49.1744;17.0311
Kojčice;49.4793;15.2542
Kokašice;49.8767;12.9338
Kokory;49.4988;17.3810
Kokořín;50.4404;14.5632
Kolaje;50.1581;15.2438
Koldín;50.0391;16.2514
Koleč;50.1995;14.2211
Kolešov;50.1507;13.4983
Kolešovice;50.1390;13.5750
Kolinec;49.3100;13.4051
Kolomuty;50.4015;14.9773
Koloveč;49.4903;13.1119
Kolová;50.1834;12.8983
Kolín;50.0277;15.2105
Kolšov;49.9043;16.9514
Komařice;48.8691;14.5404
Komorní Lhotka;49.6533;18.5291
Komorovice;49.5128;15.3428
Komořany;49.2101;16.9096
Komárno;49.4372;17.7808
Komárov;49.1558;17.5740
Komárov;49.2566;14.5904
Komárov;49.7664;17.2393
Komárov;49.8009;13.8484
Komárovice;49.0637;15.7002
Komňa;48.9871;17.8089
Kondrac;49.6765;14.8851
Konecchlumí;50.4112;15.4783
Konice;49.5874;16.8780
Konojedy;49.9508;14.8523
Konstantinovy Lázně;49.8757;13.0083
Konárovice;50.0384;15.2815
Koněprusy;49.9264;14.0656
Konětopy;50.2777;14.6586
Koněšín;49.1967;16.0292
Kopidlno;50.3338;15.2580
Kopidlo;49.9419;13.4655
Kopřivnice;49.6057;18.1673
Kopřivná;50.0443;16.9363
Korkyně;49.7871;14.3442
Kornatice;49.6659;13.5972
Korno;49.9216;14.1326
Korolupy;48.9264;15.6615
Korouhev;49.6641;16.2537
Koroužné;49.5314;16.3430
Korozluky;50.4852;13.7143
Koruna;49.8447;16.7271
Koryta;49.9064;13.4677
Koryta;50.5760;15.0119
Korytná;48.9365;17.6783
Koryčany;49.1086;17.1662
Kosice;50.1799;15.5319
Kosičky;50.1826;15.5599
Kosmonosy;50.4375;14.9433
Kosov;49.8810;16.8038
Kosova Hora;49.6456;14.4886
Kosoř;49.9863;14.3192
Kosořice;50.3398;14.9742
Kosořín;49.9789;16.2360
Kostelany nad Moravou;49.0446;17.4028
Kostelany;49.2072;17.3718
Kostelec na Hané;49.5197;17.0398
Kostelec nad Labem;50.2294;14.5726
Kostelec nad Orlicí;50.1165;16.1986
Kostelec nad Vltavou;49.4882;14.2308
Kostelec nad Černými lesy;49.9998;14.8637
Kostelec u Heřmanova Městce;49.9205;15.6475
Kostelec u Holešova;49.3838;17.5273
Kostelec u Křížků;49.9099;14.5552
Kostelec;49.0294;17.1516
Kostelec;49.3613;15.4981
Kostelec;49.6830;13.0307
Kostelec;50.3862;15.3210
Kostelecké Horky;50.0650;16.1823
Kostelní Hlavno;50.2612;14.7111
Kostelní Lhota;50.1302;15.0180
Kostelní Myslová;49.1508;15.4248
Kostelní Radouň;49.2249;15.0052
Kostelní Vydří;49.1103;15.4196
Kostice;48.7540;16.9395
Kostníky;48.9710;15.6366
Kostomlaty nad Labem;50.1943;14.9524
Kostomlaty pod Milešovkou;50.5584;13.8769
Kostomlaty pod Řípem;50.3797;14.3393
Kostomlátky;50.1753;14.9765
Kostěnice;50.0052;15.9012
Kotenčice;49.7374;14.0941
Kotlasy;49.4921;15.9476
Kotopeky;49.8519;13.9218
Kotovice;49.6757;13.1468
Kotvrdovice;49.3635;16.7859
Kounice;50.1154;14.8533
Kounov;50.2188;13.6733
Kounov;50.3047;16.2892
Koupě;49.5138;13.9049
Kout na Šumavě;49.4055;13.0040
Kouty;49.3127;15.7965
Kouty;49.6464;15.2940
Kouty;50.1925;15.1452
Kouřim;50.0021;14.9729
Kovalovice;49.2008;16.8198
Kovanec;50.4079;14.7712
Kovanice;50.1593;15.0704
Kovač;50.3987;15.4574
Koválovice-Osíčany;49.2840;17.1651
Kováň;50.4229;14.7815
Kovářov;49.5370;14.2439
Kovářská;50.4318;13.0723
Kovčín;49.4154;13.6124
Kozlany;49.1789;16.0574
Kozlany;49.2082;17.0382
Kozlov;49.3782;16.0745
Kozlov;49.4093;15.7001
Kozlov;49.5831;17.5734
Kozlov;49.7480;15.2799
Kozlovice;49.4645;13.5742
Kozlovice;49.5885;18.2659
Kozly;50.4618;13.7883
Kozly;50.6598;14.4536
Kozmice;49.8256;14.7880
Kozmice;49.9180;18.1575
Kozojedy;49.9228;13.5185
Kozojedy;50.0048;14.8152
Kozojedy;50.2452;13.8118
Kozojedy;50.3151;15.3734
Kozojídky;48.9201;17.3928
Kozolupy;49.7526;13.2459
Kozomín;50.2451;14.3623
Kozárov;49.4428;16.4540
Kozárovice;49.5561;14.1251
Kočov;49.8047;12.7303
Kočí;49.9429;15.8559
Kočín;49.9299;13.4797
Kořenec;49.5327;16.7507
Kořenice;49.9676;15.1169
Kořenov;50.7887;15.3449
Košařiska;49.5903;18.6730
Košetice;49.5636;15.1121
Košice;49.3285;14.7503
Košice;49.8970;15.1527
Koštice;50.4166;13.9416
Košátky;50.3156;14.6611
Košík;50.3211;15.1287
Košíky;49.1704;17.4047
Košín;49.4606;14.6608
Košťany;50.6872;13.7468
Košťálov;50.5813;15.4182
Kožichovice;49.1967;15.9208
Kožlany;49.9786;13.5364
Kožlí;49.5240;14.1495
Kožlí;49.6765;15.2513
Kožušany-Tážaly;49.5397;17.2396
Kožušice;49.1594;17.1831
Kraborovice;49.8107;15.5716
Krabčice;50.4096;14.2926
Krahulov;49.2222;15.7991
Krahulčí;49.1799;15.4077
Krajková;50.2273;12.5251
Krajníčko;49.1454;14.0204
Krakov;50.0431;13.6383
Krakovany;50.0695;15.3594
Krakovec;50.0229;13.6556
Kralice na Hané;49.4660;17.1855
Kralice nad Oslavou;49.1989;16.1952
Kralovice;49.9873;13.4457
Kralupy nad Vltavou;50.2401;14.2995
Kramolna;50.4332;16.1289
Kramolín;49.1380;16.1223
Kramolín;49.4484;13.5743
Kraselov;49.2280;13.8099
Kraslice;50.3132;12.4796
Krasonice;49.1238;15.6024
Krasov;50.0957;17.5242
Krasová;49.3717;16.7726
Krasíkov;49.8557;16.6921
Krasíkovice;49.4679;15.2243
Kratochvilka;49.1602;16.3696
Kratonohy;50.1574;15.6006
Kratušín;49.0164;13.9183
Kravaře;49.9364;18.0210
Kravaře;50.6407;14.3888
Kravsko;48.9241;15.9865
Krašlovice;49.1643;14.1218
Krašovice;49.8736;13.3144
Krchleby;49.8267;16.8155
Krchleby;49.8814;15.3499
Krchleby;50.0778;16.2256
Krchleby;50.2393;15.0129
Krejnice;49.2351;13.7103
Krhanice;49.8608;14.5578
Krhov;49.0911;16.0112
Krhov;49.4550;16.5827
Krhovice;48.8271;16.2022
Krhová;49.4939;18.0116
Krmelín;49.7289;18.2396
Krnov;50.1004;17.6643
Krnsko;50.3887;14.8541
Krokočín;49.2451;16.2248
Krompach;50.8275;14.6939
Kroměříž;49.2882;17.3898
Kropáčova Vrutice;50.3369;14.7104
Krouna;49.7677;16.0563
Kroučová;50.2105;13.7820
Krsy;49.9391;13.0832
Krtov;49.3538;14.8366
Krty-Hradec;49.2976;13.8502
Krty;50.0911;13.4272
Krucemburk;49.6826;15.8269
Kruh;50.5676;15.4753
Krumsín;49.4443;17.0084
Krumvíř;48.9842;16.9128
Krupka;50.7034;13.8724
Krupá;50.0264;14.8825
Krupá;50.1701;13.7203
Krušovice;50.1740;13.7691
Kružberk;49.8455;17.6679
Krychnov;50.0078;15.0628
Kryry;50.1724;13.4708
Kryštofovo Údolí;50.7639;14.9448
Kryštofovy Hamry;50.4733;13.1098
Králova Lhota;49.4896;14.1043
Králova Lhota;50.2926;15.9925
Královec;50.6752;15.9673
Královice;50.2667;14.0519
Královské Poříčí;50.2038;12.6803
Králíky;50.0928;16.7501
Králíky;50.2678;15.5472
Králův Dvůr;49.9416;14.0192
Krásensko;49.3626;16.8442
Krásno;50.1094;12.7985
Krásná Hora nad Vltavou;49.6055;14.2719
Krásná Hora;49.5998;15.4605
Krásná Lípa;50.9140;14.4823
Krásná Ves;50.4261;14.8011
Krásná;49.5703;18.4652
Krásná;50.2538;12.1408
Krásné Údolí;50.0778;12.9170
Krásné;49.6768;16.1282
Krásné;49.8303;15.7374
Krásný Dvůr;50.2564;13.3453
Krásný Les;50.3593;12.9894
Krásný Les;50.9364;15.1240
Krásněves;49.4416;15.9818
Krátká Ves;49.6303;15.6849
Krátošice;49.3220;14.7967
Krčmaň;49.5204;17.3453
Krňany;49.8431;14.4583
Ktiš;48.9250;14.1513
Ktová;50.5236;15.2458
Kublov;49.9448;13.8727
Kubova Huť;48.9825;13.7722
Kubšice;49.0040;16.4186
Kuchařovice;48.8793;16.0686
Kudlovice;49.1478;17.4431
Kujavy;49.7092;17.9695
Kukle;49.7938;16.4270
Kuklík;49.6231;16.1095
Kuks;50.3895;15.8757
Kulířov;49.3817;16.8436
Kundratice;49.3984;16.1339
Kunemil;49.7087;15.4283
Kunice;49.4819;16.4882
Kunice;49.9268;14.6731
Kuničky;49.4336;16.6768
Kunkovice;49.1825;17.1894
Kunovice;49.0338;17.4609
Kunovice;49.4360;17.8129
Kunratice u Cvikova;50.7718;14.6758
Kunratice;50.8370;14.4228
Kunratice;50.9256;15.0312
Kunvald;50.1382;16.5000
Kunín;49.6442;17.9916
Kunčice nad Labem;50.5815;15.6280
Kunčice pod Ondřejníkem;49.5498;18.2856
Kunčice;50.2230;15.6306
Kunčina Ves;49.4479;16.4852
Kunčina;49.7947;16.6015
Kunějovice;49.8605;13.2300
Kunětice;50.0757;15.8239
Kunštát;49.5044;16.5066
Kunžak;49.1015;15.2201
Kupařovice;49.0380;16.4707
Kurdějov;48.9585;16.7654
Kuroslepy;49.1580;16.2173
Kurovice;49.2848;17.5134
Kutná Hora;49.9463;15.2652
Kutrovice;50.2584;14.0146
Kučerov;49.2216;17.0097
Kučeř;49.4367;14.2424
Kuňovice;49.6624;15.0039
Kuřim;49.3059;16.5430
Kuřimany;49.1988;13.9640
Kuřimská Nová Ves;49.3435;16.2982
Kuřimské Jestřabí;49.3452;16.3173
Kuželov;48.8560;17.4928
Kvasice;49.2397;17.4702
Kvasiny;50.2143;16.2665
Kvilda;48.9977;13.5825
Kváskovice;49.1873;14.0054
Kvášňovice;49.4147;13.6436
Kvílice;50.2551;13.9990
Kvítkov;50.6556;14.4910
Kvítkovice;48.9602;14.3304
Kvíčovice;49.5871;13.0676
Květinov;49.5709;15.5018
Květnice;50.0594;14.6810
Květná;49.7433;16.3321
Květov;49.4144;14.2793
Kyje;50.5006;15.3796
Kyjov;49.0353;17.1192
Kyjov;49.4477;15.8768
Kyjov;49.6266;15.6244
Kyjovice;48.9076;16.1557
Kyjovice;49.8357;18.0441
Kynice;49.7407;15.3655
Kynšperk nad Ohří;50.1195;12.5360
Kyselka;50.2679;12.9901
Kyselovice;49.3692;17.4026
Kytlice;50.8243;14.5174
Kytín;49.8536;14.2185
Kyšice;49.7537;13.4875
Kyšice;50.0875;14.0957
Kyškovice;50.4497;14.2787
Kácov;49.7853;15.0253
Kájov;48.8244;14.2565
Kámen;49.4295;15.0224
Kámen;49.7263;15.5323
Kámen;50.8101;14.2589
Káranice;50.1519;15.5618
Káraný;50.1820;14.7505
Kňovice;49.6927;14.4059
Křekov;49.1331;17.9697
Křelov-Břuchotín;49.6152;17.1956
Křelovice;49.5419;15.1679
Křelovice;49.8629;13.0605
Křemže;48.9062;14.3059
Křenek;50.2373;14.6231
Křenice;49.4958;13.1970
Křenice;50.0312;14.6716
Křenov;49.6863;16.6052
Křenovice;49.1479;16.8282
Křenovice;49.3144;17.2717
Křenovice;49.3722;14.3311
Křenovy;49.5358;13.0170
Křepenice;49.7087;14.3342
Křepice;48.9829;16.0953
Křepice;49.0040;16.7203
Křesetice;49.9014;15.2605
Křesín;50.3946;13.9805
Křetín;49.5668;16.4973
Křeč;49.3897;14.9159
Křečhoř;50.0282;15.1313
Křečkov;50.1825;15.1175
Křečovice;49.7283;14.4650
Křešice;50.5307;14.2204
Křešín;49.5841;15.0499
Křešín;49.8007;13.9429
Křimov;50.4872;13.3081
Křinec;50.2701;15.1486
Křinice;50.5795;16.2817
Křivoklát;50.0424;13.8835
Křivsoudov;49.6328;15.0928
Křičeň;50.1147;15.6413
Křišťanov;48.9113;14.0329
Křišťanovice;49.8582;17.5063
Křižanov;49.3893;16.1099
Křižanov;49.4010;14.3754
Křižanovice u Vyškova;49.2918;17.0332
Křižanovice;49.1457;16.9442
Křižanovice;49.8636;15.7572
Křižany;50.7464;14.8831
Křižovatka;50.1786;12.4160
Křižánky;49.6835;16.0622
Křižínkov;49.3274;16.2611
Křoví;49.3102;16.2566
Křtiny;49.3119;16.7504
Křtomil;49.4127;17.6296
Křtěnov;49.5422;16.4071
Křídla;49.5299;16.1226
Křídlůvky;48.8035;16.2399
Křížkový Újezdec;49.9381;14.5854
Kšely;50.0440;14.8953
Kšice;49.8112;13.0014
Labská Stráň;50.8488;14.2322
Labské Chrčice;50.0530;15.3997
Labuty;49.0464;17.2106
Ladná;48.8040;16.8724
Lahošť;50.6228;13.7658
Lampertice;50.6644;15.9426
Lančov;48.9193;15.7690
Lanškroun;49.9183;16.6126
Lanžhot;48.6890;16.9537
Lanžov;50.3803;15.7556
Lavičky;49.3846;15.9748
Lavičné;49.6432;16.4488
Lazinov;49.5697;16.5264
Lazníky;49.5249;17.4643
Lazníčky;49.5503;17.4589
Lazsko;49.6291;14.0051
Lačnov;49.1887;18.0149
Laškov;49.5949;16.9808
Lašovice;50.0572;13.7814
Lažany;49.3618;16.5500
Lažany;49.3628;13.8887
Lažany;50.6068;15.1097
Lažiště;49.0405;13.9170
Lažánky;49.2881;16.3888
Lažánky;49.3955;13.8369
Lechotice;49.2797;17.5763
Lechovice;48.8698;16.2228
Ledce;49.0478;16.5639
Ledce;49.8219;13.3270
Ledce;50.1997;14.0114
Ledce;50.2234;16.0421
Ledce;50.3559;15.0762
Ledenice;48.9345;14.6055
Ledeč nad Sázavou;49.7040;15.2704
Ledečko;49.8461;14.9327
Lednice;48.8095;16.8098
Ledvice;50.5884;13.7561
Ledčice;50.3416;14.2923
Lejšovka;50.2972;15.9424
Lelekovice;49.2957;16.5756
Lenešice;50.3785;13.7545
Lenora;48.9407;13.8013
Leskovec nad Moravicí;49.9050;17.5853
Leskovec;49.2879;17.9941
Leskovice;49.4346;15.0836
Lesnice;49.8805;16.9447
Lesná;48.9086;15.8713
Lesná;49.1755;15.6812
Lesná;49.5197;15.0564
Lesná;49.7468;12.4992
Lesní Hluboké;49.2729;16.3062
Lesní Jakubov;49.2055;16.2432
Lesonice;49.0018;16.3141
Lesonice;49.1166;15.7445
Lestkov;49.8821;12.8638
Lesůňky;49.1135;15.8433
Letiny;49.5404;13.4605
Letkov;49.7339;13.4664
Letohrad;50.0325;16.5225
Letonice;49.1808;16.9633
Letovice;49.5560;16.5760
Lety;49.5208;14.1048
Lety;49.9253;14.2397
Levín;50.6172;14.2914
Levínská Olešnice;50.5342;15.5239
Lešany;49.4999;17.0165
Lešany;49.8411;14.5126
Lešetice;49.6462;14.0173
Leškovice;49.7638;15.5374
Lešná;49.5188;17.9501
Leština u Světlé;49.7654;15.3778
Leština;49.8677;16.1153
Leština;49.8712;16.9267
Leštinka;49.8469;15.9642
Lhenice;49.0020;14.1582
Lhota Rapotina;49.4692;16.6293
Lhota pod Hořičkami;50.4296;15.9915
Lhota pod Libčany;50.1687;15.7004
Lhota pod Radčem;49.8269;13.7100
Lhota u Lysic;49.4671;16.4871
Lhota u Olešnice;49.5491;16.3853
Lhota u Příbramě;49.7187;13.9850
Lhota u Vsetína;49.3142;17.9498
Lhota-Vlasenice;49.3022;15.1281
Lhota;49.1706;17.6072
Lhota;49.4985;17.6182
Lhota;50.0906;13.9802
Lhota;50.2340;14.6669
Lhotice;49.0246;15.6023
Lhotka nad Labem;50.5342;14.0307
Lhotka u Litultovic;49.8762;17.7291
Lhotka u Radnic;49.8924;13.5773
Lhotka;49.2079;15.3758
Lhotka;49.5020;17.4067
Lhotka;49.5851;16.0120
Lhotka;49.5952;18.3012
Lhotka;49.8345;13.9906
Lhotka;50.3693;14.5539
Lhotky;50.3915;15.0616
Lhotsko;49.2099;17.8851
Lhoty u Potštejna;50.0612;16.2753
Lhánice;49.1089;16.2250
Lhůta;49.7015;13.5189
Libavské Údolí;50.1243;12.5526
Libavá;49.6738;17.5247
Libchavy;50.0021;16.4098
Libchyně;50.3573;16.1928
Libecina;49.8831;16.1158
Libel;50.1569;16.2033
Libenice;49.9901;15.2605
Liberec;50.7611;15.0595
Liberk;50.2350;16.3682
Libeř;49.9279;14.4817
Libež;49.7566;14.9131
Libhošť;49.6311;18.0665
Libice nad Cidlinou;50.1226;15.1783
Libice nad Doubravou;49.7583;15.7292
Libina;49.8820;17.0750
Libiš;50.2786;14.5042
Libišany;50.1583;15.7617
Libkov;49.3672;13.1339
Libkov;49.8421;15.7542
Libkova Voda;49.3744;15.1877
Libkovice pod Řípem;50.3972;14.3498
Liblice;50.3215;14.5832
Liblín;49.9057;13.5498
Libníkovice;50.2498;15.9825
Libníč;49.0220;14.5465
Libochovany;50.5692;14.0520
Libochovice;50.4070;14.0430
Libochovičky;50.1729;14.2342
Libodřice;50.0099;15.0842
Libomyšl;49.8750;14.0054
Liboměřice;49.8681;15.7361
Libotenice;50.4838;14.2193
Libotov;50.4023;15.8040
Libouchec;50.7492;14.0231
Libovice;50.2407;13.9979
Libočany;50.3338;13.5001
Libořice;50.2570;13.5224
Liboš;49.7040;17.2163
Libošovice;50.4957;15.1567
Librantice;50.2373;15.9604
Libuň;50.4959;15.2956
Libušín;50.1672;14.0539
Libá;50.1203;12.2396
Libáň;50.3640;15.2113
Libín;48.9648;14.6762
Libčany;50.1931;15.6846
Libčeves;50.4556;13.8344
Libčice nad Vltavou;50.1938;14.3482
Liběchov;50.4245;14.4401
Libědice;50.3144;13.3947
Libějice;49.3750;14.6234
Libějovice;49.1070;14.2094
Libětice;49.2199;13.8607
Liběšice;50.2800;13.6157
Liběšice;50.5824;14.2600
Libňatov;50.4825;16.0027
Libřice;50.2913;15.9598
Libštát;50.5622;15.4225
Lichkov;50.0925;16.6632
Lichnov;49.5617;18.1775
Lichnov;50.0159;17.6240
Lichoceves;50.1609;14.2807
Licibořice;49.8738;15.7771
Lidečko;49.2171;18.0452
Lidice;50.1368;14.1813
